                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.3183,                 0.6329,                  0.959,                0.86053,                 0.6219,                0.70564,                  0.393,                 1.3121,                0.56562,                 0.9806,               0.007624,               0.007624,               0.007624
                     51,                 1.3204,                0.63601,                0.95856,                0.86165,                 0.6219,                0.70673,                0.39331,                 1.3127,                0.56364,                0.98099,              0.0075745,              0.0075745,              0.0075745
                     52,                  1.325,                0.63827,                0.95864,                0.85657,                0.62542,                0.70706,                0.39352,                 1.3129,                0.56299,                0.98224,               0.007525,               0.007525,               0.007525
                     53,                 1.3266,                0.63976,                0.95697,                 0.8593,                0.62185,                0.70705,                0.39341,                 1.3143,                0.56336,                0.98313,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.3182,                0.63153,                0.95775,                0.85888,                0.62433,                0.70718,                0.39417,                 1.3132,                0.56116,                0.98355,               0.007426,               0.007426,               0.007426
                     55,                  1.308,                0.62759,                0.95509,                0.85782,                0.62462,                0.70772,                0.39406,                 1.3131,                0.55938,                0.98262,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.3156,                0.63064,                0.95539,                0.86008,                0.62418,                0.70862,                0.39521,                 1.3119,                0.56015,                0.98236,               0.007327,               0.007327,               0.007327
                     57,                 1.3184,                0.63297,                0.95438,                0.85895,                0.62509,                0.70902,                0.39534,                 1.3118,                0.55913,                0.98239,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.3027,                0.62407,                0.95389,                0.85725,                0.62526,                0.70868,                0.39553,                 1.3124,                0.55841,                0.98231,               0.007228,               0.007228,               0.007228
                     59,                 1.3125,                0.62916,                 0.9538,                0.85707,                0.62441,                 0.7079,                0.39566,                 1.3124,                0.55746,                0.98203,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.3016,                0.62463,                0.95023,                0.85685,                0.62607,                0.70922,                 0.3954,                  1.312,                0.55703,                0.98162,               0.007129,               0.007129,               0.007129
                     61,                 1.3066,                0.62311,                0.95331,                0.85748,                0.62701,                0.70899,                0.39528,                 1.3119,                0.55601,                0.98115,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.3061,                0.62144,                0.95272,                0.85869,                0.62623,                0.70952,                0.39575,                 1.3114,                0.55623,                0.98161,                0.00703,                0.00703,                0.00703
                     63,                 1.3036,                0.62277,                 0.9543,                0.86135,                0.62497,                0.70987,                0.39591,                 1.3107,                0.55585,                0.98183,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.3018,                0.62396,                0.95284,                0.86065,                0.62656,                0.71027,                0.39644,                 1.3103,                0.55659,                0.98212,               0.006931,               0.006931,               0.006931
                     65,                 1.2917,                0.61571,                 0.9512,                0.86216,                0.62588,                0.71082,                 0.3963,                 1.3102,                0.55593,                0.98211,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.2937,                0.61587,                0.94956,                0.86256,                0.62648,                0.71164,                0.39661,                 1.3107,                0.55515,                0.98241,               0.006832,               0.006832,               0.006832
                     67,                  1.293,                0.61703,                0.94912,                0.86258,                0.62634,                0.71177,                0.39709,                 1.3103,                0.55437,                0.98205,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.2915,                0.61319,                0.94728,                0.86246,                0.62619,                0.71196,                0.39725,                 1.3099,                0.55417,                0.98185,               0.006733,               0.006733,               0.006733
                     69,                  1.281,                0.60954,                0.94869,                0.86032,                0.62761,                 0.7121,                 0.3974,                 1.3101,                0.55331,                0.98212,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.2938,                0.61485,                0.94745,                0.85892,                0.62842,                0.71227,                0.39724,                 1.3101,                0.55246,                0.98233,               0.006634,               0.006634,               0.006634
                     71,                 1.2869,                0.61143,                0.94805,                0.85929,                0.62885,                0.71279,                0.39729,                 1.3102,                0.55294,                0.98261,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.2834,                0.60793,                0.94906,                0.85945,                0.62917,                0.71283,                0.39753,                 1.3095,                0.55244,                0.98276,               0.006535,               0.006535,               0.006535
                     73,                 1.2768,                0.60529,                0.94478,                0.85844,                0.63061,                0.71376,                0.39788,                 1.3096,                0.55217,                0.98307,              0.0064855,              0.0064855,              0.0064855
                     74,                  1.274,                0.60508,                0.94652,                 0.8594,                0.62963,                 0.7134,                0.39778,                 1.3095,                0.55174,                0.98313,               0.006436,               0.006436,               0.006436
                     75,                 1.2888,                0.61124,                0.94719,                0.85901,                0.63013,                0.71375,                0.39837,                 1.3093,                0.55142,                0.98327,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.2768,                0.60489,                 0.9432,                0.85868,                0.63074,                0.71407,                0.39804,                 1.3101,                0.55158,                0.98373,               0.006337,               0.006337,               0.006337
                     77,                 1.2766,                0.60386,                0.94202,                0.85667,                0.63254,                0.71434,                0.39838,                 1.3103,                0.55144,                0.98392,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.2739,                0.60488,                0.94289,                0.85948,                0.63094,                0.71392,                0.39853,                 1.3104,                0.55089,                0.98376,               0.006238,               0.006238,               0.006238
                     79,                 1.2653,                 0.5997,                0.94069,                 0.8571,                0.63245,                0.71437,                0.39857,                 1.3108,                0.55032,                0.98378,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.2628,                0.59966,                0.94126,                0.86163,                0.63081,                0.71487,                0.39864,                  1.311,                 0.5499,                0.98396,               0.006139,               0.006139,               0.006139
                     81,                 1.2644,                 0.5972,                0.94236,                0.86105,                0.63091,                0.71454,                0.39839,                 1.3111,                0.54965,                0.98407,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.2684,                0.59899,                0.94188,                0.86206,                0.63071,                0.71495,                 0.3984,                  1.311,                 0.5493,                0.98414,                0.00604,                0.00604,                0.00604
                     83,                 1.2676,                0.59937,                0.93961,                  0.861,                0.63102,                0.71515,                0.39845,                 1.3112,                0.54938,                0.98426,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.2549,                0.59211,                0.93746,                0.86081,                0.63137,                0.71542,                0.39852,                 1.3117,                0.54919,                0.98444,               0.005941,               0.005941,               0.005941
                     85,                 1.2633,                0.59725,                 0.9391,                0.86117,                0.63152,                0.71554,                0.39866,                 1.3119,                0.54903,                0.98458,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.2545,                0.59212,                0.93759,                0.86139,                0.63124,                0.71556,                 0.3988,                 1.3119,                0.54882,                0.98462,               0.005842,               0.005842,               0.005842
                     87,                  1.258,                0.59211,                0.93915,                0.86229,                0.63014,                0.71566,                0.39895,                 1.3121,                0.54864,                0.98485,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.2568,                0.59077,                0.93794,                0.86256,                0.63023,                0.71551,                0.39908,                 1.3124,                0.54863,                0.98513,               0.005743,               0.005743,               0.005743
                     89,                 1.2535,                0.59173,                0.93776,                0.86298,                0.63056,                0.71588,                 0.3996,                 1.3124,                 0.5484,                0.98518,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.2515,                0.58922,                0.93479,                 0.8624,                0.63123,                0.71622,                0.39973,                 1.3124,                0.54828,                0.98527,               0.005644,               0.005644,               0.005644
                     91,                 1.2595,                 0.5918,                0.93361,                0.86246,                0.63144,                 0.7164,                0.39984,                 1.3126,                0.54829,                0.98539,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.2392,                0.58441,                0.93577,                0.86083,                 0.6326,                0.71661,                0.39968,                 1.3127,                0.54813,                0.98541,               0.005545,               0.005545,               0.005545
                     93,                 1.2457,                0.58635,                 0.9351,                0.86069,                0.63315,                0.71649,                0.39979,                 1.3129,                0.54817,                0.98551,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.2397,                0.58475,                0.93261,                0.86044,                0.63323,                0.71654,                0.39979,                 1.3129,                0.54793,                0.98557,               0.005446,               0.005446,               0.005446
                     95,                 1.2471,                0.58641,                0.93339,                0.86079,                0.63353,                0.71671,                0.39973,                 1.3133,                0.54817,                0.98569,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.2326,                0.58034,                0.93324,                0.86165,                 0.6332,                0.71672,                0.39975,                 1.3136,                0.54816,                0.98591,               0.005347,               0.005347,               0.005347
                     97,                 1.2333,                0.57959,                0.93136,                0.86163,                0.63281,                0.71644,                0.39957,                 1.3135,                0.54802,                0.98595,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.2291,                0.57587,                0.92813,                0.86189,                0.63275,                 0.7165,                0.39955,                 1.3135,                0.54801,                0.98591,               0.005248,               0.005248,               0.005248
                     99,                 1.2273,                0.57801,                0.93136,                0.86247,                0.63257,                 0.7164,                0.39953,                 1.3135,                0.54795,                0.98604,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.2304,                0.57559,                0.93162,                0.86143,                0.63298,                0.71629,                0.39942,                 1.3136,                0.54772,                0.98615,               0.005149,               0.005149,               0.005149
                    101,                 1.2349,                 0.5826,                0.93011,                0.86229,                0.63272,                 0.7165,                0.39943,                 1.3137,                0.54767,                0.98616,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2235,                0.57439,                0.93069,                0.86143,                0.63333,                0.71661,                0.39955,                 1.3136,                0.54761,                0.98614,                0.00505,                0.00505,                0.00505
                    103,                 1.2228,                0.57238,                0.92803,                0.86217,                 0.6328,                0.71664,                0.39973,                 1.3136,                0.54753,                0.98623,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2234,                0.57361,                0.92736,                0.86333,                0.63262,                 0.7169,                0.39979,                 1.3137,                 0.5476,                0.98632,               0.004951,               0.004951,               0.004951
                    105,                 1.2134,                0.56858,                0.92751,                0.86227,                0.63288,                0.71713,                0.39992,                 1.3139,                 0.5478,                0.98639,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2176,                0.56998,                0.92541,                0.86245,                 0.6332,                0.71731,                0.39988,                 1.3139,                0.54776,                0.98653,               0.004852,               0.004852,               0.004852
                    107,                 1.2125,                0.56724,                0.92504,                0.86278,                0.63338,                0.71722,                0.39997,                  1.314,                0.54773,                0.98657,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2199,                0.56863,                0.92493,                0.86256,                0.63376,                0.71735,                0.40011,                 1.3139,                0.54744,                 0.9866,               0.004753,               0.004753,               0.004753
                    109,                 1.2148,                 0.5683,                0.92432,                0.86291,                0.63386,                0.71781,                0.40002,                 1.3141,                0.54738,                0.98669,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2152,                0.56998,                0.92406,                0.86278,                0.63393,                0.71771,                0.40023,                 1.3141,                0.54732,                 0.9868,               0.004654,               0.004654,               0.004654
                    111,                 1.2104,                0.56579,                0.92496,                0.86273,                0.63377,                 0.7177,                0.40019,                 1.3145,                0.54733,                0.98695,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.1999,                0.56185,                0.92343,                0.86353,                0.63348,                0.71737,                0.40032,                 1.3145,                 0.5471,                0.98704,               0.004555,               0.004555,               0.004555
                    113,                    1.2,                0.56055,                0.92256,                0.86455,                0.63318,                0.71784,                0.40042,                 1.3144,                0.54696,                0.98715,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.1946,                0.55877,                0.92197,                0.86354,                0.63419,                0.71814,                0.40046,                 1.3144,                0.54684,                 0.9873,               0.004456,               0.004456,               0.004456
                    115,                  1.204,                0.56068,                0.92274,                0.86305,                0.63411,                0.71802,                0.40034,                 1.3144,                0.54688,                 0.9874,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.1982,                0.55959,                0.92181,                0.86152,                0.63502,                0.71834,                0.40054,                 1.3142,                0.54682,                0.98741,               0.004357,               0.004357,               0.004357
                    117,                 1.1965,                0.55876,                0.92314,                0.86159,                0.63497,                0.71829,                0.40061,                 1.3143,                0.54662,                0.98754,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.1902,                0.55471,                0.92001,                0.86187,                0.63519,                0.71863,                0.40075,                 1.3143,                 0.5466,                 0.9876,               0.004258,               0.004258,               0.004258
                    119,                 1.1966,                0.55832,                0.92099,                 0.8619,                0.63487,                0.71831,                0.40087,                 1.3142,                0.54646,                0.98772,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.1926,                0.55361,                0.91976,                0.86189,                0.63499,                0.71846,                0.40111,                 1.3142,                0.54648,                0.98781,               0.004159,               0.004159,               0.004159
                    121,                  1.186,                0.55259,                0.91715,                0.86122,                0.63522,                0.71838,                0.40109,                  1.314,                0.54639,                0.98791,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1832,                0.55016,                0.91756,                 0.8618,                0.63482,                0.71838,                0.40121,                 1.3142,                0.54638,                0.98804,                0.00406,                0.00406,                0.00406
                    123,                 1.1907,                0.55442,                0.91895,                0.86169,                0.63484,                0.71847,                0.40128,                 1.3142,                0.54633,                0.98813,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.1898,                0.55254,                0.91767,                0.86154,                0.63484,                0.71837,                0.40143,                 1.3142,                0.54628,                0.98816,               0.003961,               0.003961,               0.003961
                    125,                 1.1909,                0.55468,                0.91641,                0.86176,                0.63538,                 0.7187,                0.40148,                 1.3145,                0.54631,                0.98838,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1795,                0.54781,                  0.915,                0.86149,                0.63542,                 0.7186,                0.40173,                 1.3145,                0.54633,                0.98839,               0.003862,               0.003862,               0.003862
                    127,                  1.181,                0.54904,                0.91554,                0.86077,                0.63557,                0.71872,                0.40192,                 1.3145,                0.54618,                0.98852,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1769,                0.54795,                0.91387,                0.86151,                0.63515,                0.71882,                0.40189,                 1.3145,                0.54604,                0.98857,               0.003763,               0.003763,               0.003763
                    129,                 1.1809,                0.54844,                0.91189,                0.86075,                 0.6358,                0.71928,                0.40167,                 1.3149,                0.54586,                0.98871,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1662,                0.54189,                0.91093,                0.86009,                0.63602,                0.71914,                0.40196,                 1.3148,                0.54572,                0.98876,               0.003664,               0.003664,               0.003664
                    131,                 1.1632,                0.54084,                0.91175,                0.86167,                0.63538,                 0.7191,                0.40191,                 1.3151,                0.54563,                0.98884,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1629,                0.54182,                 0.9113,                0.86183,                0.63525,                0.71898,                0.40186,                 1.3153,                0.54546,                0.98891,               0.003565,               0.003565,               0.003565
                    133,                 1.1593,                0.54123,                0.90873,                0.86277,                0.63482,                 0.7192,                0.40179,                 1.3156,                0.54556,                0.98902,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1659,                0.54003,                0.90915,                0.86293,                0.63477,                0.71931,                0.40184,                 1.3156,                0.54547,                0.98913,               0.003466,               0.003466,               0.003466
                    135,                 1.1626,                0.54371,                0.91114,                0.86265,                0.63454,                0.71921,                0.40192,                 1.3157,                0.54537,                0.98928,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1616,                0.54041,                0.91027,                0.86294,                0.63469,                0.71931,                0.40186,                  1.316,                 0.5454,                0.98941,               0.003367,               0.003367,               0.003367
                    137,                 1.1564,                0.53642,                0.90829,                0.86195,                0.63513,                0.71929,                0.40194,                 1.3164,                0.54558,                0.98956,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1521,                0.53436,                 0.9067,                0.86231,                0.63487,                0.71948,                0.40202,                 1.3167,                0.54566,                0.98963,               0.003268,               0.003268,               0.003268
