                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.0071,                0.44945,                0.88738,                0.87069,                 0.6524,                0.73954,                 0.4145,                 1.3151,                0.52627,                 1.0374,                0.00175,                0.00175,                0.00175
                    103,                  1.019,                0.45679,                0.88699,                0.87094,                0.65267,                0.73946,                 0.4146,                 1.3152,                0.52666,                 1.0378,              0.0016675,              0.0016675,              0.0016675
                    104,                 1.0138,                0.45281,                0.88841,                0.87051,                0.65272,                0.73951,                0.41442,                 1.3156,                0.52676,                 1.0381,               0.001585,               0.001585,               0.001585
                    105,                   1.02,                0.45395,                 0.8882,                0.86965,                0.65311,                0.73945,                 0.4143,                 1.3161,                0.52697,                 1.0387,              0.0015025,              0.0015025,              0.0015025
                    106,                 1.0248,                0.45634,                0.89125,                0.86992,                0.65332,                 0.7395,                0.41425,                 1.3165,                0.52722,                 1.0391,                0.00142,                0.00142,                0.00142
                    107,                 1.0332,                 0.4603,                0.88954,                0.86979,                0.65293,                0.73925,                0.41417,                 1.3166,                0.52751,                 1.0394,              0.0013375,              0.0013375,              0.0013375
                    108,                 1.0342,                0.45783,                0.89435,                 0.8701,                0.65325,                0.73949,                0.41437,                  1.317,                0.52792,                 1.0398,               0.001255,               0.001255,               0.001255
                    109,                  1.047,                0.46433,                0.89404,                0.87121,                0.65232,                0.73913,                0.41412,                 1.3172,                0.52791,                 1.0402,              0.0011725,              0.0011725,              0.0011725
                    110,                 1.0429,                0.46081,                0.89645,                0.87036,                0.65308,                 0.7393,                0.41428,                 1.3177,                0.52822,                 1.0407,                0.00109,                0.00109,                0.00109
                    111,                 1.0909,                0.46303,                0.91599,                0.86997,                0.65343,                0.73939,                0.41433,                 1.3177,                0.52825,                 1.0407,              0.0010075,              0.0010075,              0.0010075
                    112,                 1.0855,                0.45973,                0.91339,                0.87167,                0.65257,                0.73929,                0.41428,                 1.3176,                 0.5281,                 1.0407,               0.000925,               0.000925,               0.000925
                    113,                  1.081,                0.45889,                0.91235,                0.87072,                 0.6537,                0.73964,                0.41437,                 1.3175,                0.52825,                 1.0407,              0.0008425,              0.0008425,              0.0008425
                    114,                 1.0736,                0.45419,                0.90806,                0.86966,                0.65401,                0.73944,                0.41436,                 1.3174,                0.52817,                 1.0407,                0.00076,                0.00076,                0.00076
                    115,                  1.068,                0.45276,                 0.9078,                0.86888,                0.65457,                0.73956,                0.41445,                 1.3173,                0.52816,                 1.0409,              0.0006775,              0.0006775,              0.0006775
                    116,                 1.0655,                0.45147,                0.90843,                0.86915,                0.65451,                0.73949,                0.41454,                 1.3173,                0.52823,                  1.041,               0.000595,               0.000595,               0.000595
                    117,                 1.0624,                 0.4496,                0.90653,                0.86904,                0.65451,                0.73948,                 0.4147,                 1.3174,                0.52852,                 1.0412,              0.0005125,              0.0005125,              0.0005125
                    118,                 1.0568,                0.44724,                0.90465,                0.87004,                0.65401,                 0.7394,                0.41459,                 1.3177,                 0.5286,                 1.0414,                0.00043,                0.00043,                0.00043
                    119,                 1.0565,                0.44722,                0.90261,                 0.8701,                0.65411,                0.73953,                 0.4145,                 1.3177,                0.52872,                 1.0416,              0.0003475,              0.0003475,              0.0003475
                    120,                 1.0496,                0.44251,                0.90288,                0.87111,                0.65323,                0.73924,                0.41462,                 1.3176,                0.52892,                 1.0418,               0.000265,               0.000265,               0.000265
